commit=f23936e Record OpenSSH SFTP benchmark redo
BEGIN profiler=eprof candidate=drain_coalesce_1ms size=10737418240 direction=upload port=49449 2026-06-15T00:50:38Z
Compiling 1 file (.ex)
FUNCTION                                                                     CALLS        %      TIME  [uS / CALLS]
--------                                                                     -----  -------      ----  [----------]
prim_inet:ctl_cmd/3                                                         458306     0.46     51806  [      0.11]
erlang:port_control/3                                                       458306     0.51     57738  [      0.13]
inet_db:lookup_socket/1                                                     499232     0.51     58379  [      0.12]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payloads/5                       368751     0.53     59850  [      0.16]
'Elixir.Enum':reverse/1                                                     901089     0.57     64355  [      0.07]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/4                                409587     0.63     72085  [      0.18]
gen_tcp:recv/3                                                              458304     0.64     72517  [      0.16]
'Elixir.Sftpd.SSH.Packet':'invalid_padding?'/2                             1351799     0.69     78198  [      0.06]
'Elixir.Sftpd.SSH.Cipher':validate_packet_length/1                         1351796     0.71     80500  [      0.06]
'Elixir.Sftpd.SSH.Packet':encode_aead_packet/2                              368676     0.72     81421  [      0.22]
prim_inet:async_recv/3                                                      458304     0.76     85973  [      0.19]
'Elixir.Sftpd.SSH.Cipher':encrypt_packet/2                                  368676     0.79     89972  [      0.24]
crypto:alias/2                                                             1720472     0.88     99837  [      0.06]
'Elixir.Sftpd.SSH.Server':recv_available_encrypted_payload/3                401497     0.90    102314  [      0.25]
prim_inet:recv0/3                                                           458304     1.04    117936  [      0.26]
'Elixir.Sftpd.SSH.Cipher':increment_sequence/1                             1720472     1.13    128131  [      0.07]
'Elixir.Sftpd.SSH.Server':recv_buffered_or_available_encrypted_payload/3   1310710     1.18    134141  [      0.10]
'Elixir.Sftpd.SSH.SFTPBridge':split_iodata/3                                737397     1.19    135538  [      0.18]
'Elixir.Sftpd.SSH.Cipher':packet_iv/2                                      1720472     1.48    168477  [      0.10]
crypto:strong_rand_bytes_nif/1                                              368680     1.77    201239  [      0.55]
'Elixir.Sftpd.SSH.Server':drain_more_buffered_sftp_data/7                  1310710     1.87    212708  [      0.16]
'Elixir.Sftpd.SSH.Server':recv_buffered_encrypted_payload/1                1712182     2.15    244161  [      0.14]
'Elixir.Sftpd.SSH.Packet':decode_decrypted/2                               1351796     2.18    248416  [      0.18]
crypto:crypto_one_time_aead/7                                              1720472     2.61    297457  [      0.17]
erlang:split_binary/2                                                      4354683     3.88    441409  [      0.10]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/2                         1323394     5.50    625607  [      0.47]
erts_internal:port_control/3                                                458306    13.38   1522370  [      3.32]
erts_internal:port_command/3                                                 40928    14.94   1699459  [     41.52]
crypto:aead_cipher_nif/7                                                   1720472    29.54   3360683  [      1.95]
------------------------------------------------------------------------  --------  -------  --------  [----------]
Total:                                                                    37303165  100.00%  11375509  [      0.30]
direction=download
size_bytes=10737418240
elapsed_seconds=15.053
throughput_mib_s=680.2
chunk=262080
requests=64
cipher=aes256-gcm@openssh.com

profile=beam_time
profile_output=above
END profiler=eprof candidate=drain_coalesce_1ms size=10737418240 direction=download status=0 2026-06-15T00:51:14Z
